id,Hardness
10597,6.001770392597066
10598,4.506877016446899
10599,5.974676493827505
10600,1.8141330894302572
10601,5.479114616114492
10602,3.2843000487482623
10603,5.848661338208379
10604,5.94038135876182
10605,0.4088221638969983
10606,2.7354793109256543
10607,5.714139053102174
10608,5.2688543017522
10609,9.208197093450053
10610,5.492464803514403
10611,4.025587444596523
10612,5.7871793368904845
10613,4.911659551082051
10614,6.133032363310929
10615,5.525055171130372
10616,6.55010464497274
10617,5.926383662894019
10618,2.750064854625005
10619,5.753329531112291
10620,5.543626677060014
10621,4.360509152673357
10622,4.70862104423152
10623,5.788318242963591
10624,5.570786895101745
10625,5.425631020297984
10626,4.170987124432773
10627,5.384084180287153
10628,6.072690982212011
10629,5.339557041285892
10630,2.077113394457348
10631,5.903381350290428
10632,4.875967086815918
10633,2.810555333663234
10634,3.2279586477019886
10635,3.4276565432521786
10636,4.8084254928768
10637,1.9902886556208554
10638,2.8398319030501105
10639,5.803649058000232
10640,5.929044076034448
10641,2.3539999714141424
10642,2.507050461195134
10643,1.770016695554511
10644,2.671720981169887
10645,5.516496078641441
10646,1.5509533676263698
10647,5.976375908153057
10648,5.445376762760966
10649,6.143289683787443
10650,2.9592675894192415
10651,5.905227279486609
10652,5.808872134571668
10653,5.138306158353679
10654,4.265495390340453
10655,3.5713304358319857
10656,3.871720896025637
10657,4.371954304843496
10658,5.838665115713831
10659,5.6333536424015245
10660,2.9088055351934097
10661,5.1054467685908875
10662,5.041008446038129
10663,6.003508633520052
10664,3.4844653872211366
10665,6.053885503016759
10666,5.864311960141783
10667,5.57094204831724
10668,5.737001395342169
10669,2.970140043066428
10670,4.1417548796606285
10671,4.955187826388838
10672,2.675919278573331
10673,3.2164724306685817
10674,4.242030012422165
10675,4.324960056542227
10676,2.722243436409729
10677,3.33531262017539
10678,4.087493967355108
10679,2.9421006511050063
10680,5.674138604777297
10681,4.401376520143308
10682,5.109567251278171
10683,5.086999678012418
10684,3.3560300026350096
10685,4.848235046964242
10686,4.659664567242172
10687,5.757590691945116
10688,5.986410748449724
10689,2.408524455162938
10690,4.453738824374355
10691,5.568025228546682
10692,5.731764232997346
10693,4.986918464513816
10694,5.978802954019386
10695,4.674020624991786
10696,6.213547289696939
10697,4.859505224683714
10698,2.021123810051063
10699,1.835784141683891
10700,4.024943570184646
10701,5.258745281606892
10702,5.296165296170709
10703,4.909193357851291
10704,3.5678087065444433
10705,5.465193791813376
10706,6.056184963517067
10707,6.20306073483864
10708,5.093921413115434
10709,2.400587393762106
10710,4.848351738394347
10711,4.9856232649452155
10712,5.727483374373718
10713,2.938353151416681
10714,2.3308439321471557
10715,5.118888409359788
10716,5.031512853974558
10717,5.7289048706568595
10718,4.847247528102477
10719,6.9782681640177815
10720,6.06692762453071
10721,4.274775018686968
10722,2.6136869526025284
10723,2.327612664791775
10724,4.8153759309849224
10725,1.7880115922994642
10726,3.3167641562312054
10727,2.6626101473138744
10728,4.072084720220136
10729,6.0219195660086475
10730,5.492855659421945
10731,4.923661482447799
10732,3.5004591918287105
10733,2.724440614791874
10734,5.835689863170391
10735,5.918885580061735
10736,5.691925144308372
10737,4.65427476598585
10738,6.00930112473689
10739,2.7602645197802627
10740,2.7679617896932367
10741,6.1417181184455485
10742,4.018791993538921
10743,4.3990904655084915
10744,3.310635303708429
10745,5.943107100824176
10746,2.7983320961180516
10747,2.984506676209657
10748,6.1644308171195545
10749,4.6670369245292305
10750,4.911909220524844
10751,5.700906954356226
10752,4.319310871131991
10753,0.9295109774823945
10754,7.301028518411177
10755,5.428958770262524
10756,3.7892462590576694
10757,4.700967563065883
10758,4.936734998030896
10759,2.921847521752712
10760,5.8281733581335615
10761,6.0268547008502145
10762,5.588838491944704
10763,5.571047640287415
10764,4.707175418688226
10765,4.335613236348698
10766,5.527215403180242
10767,5.175432521622862
10768,5.478403721466902
10769,6.015477717194065
10770,5.4208278947234145
10771,2.015242645074002
10772,5.90932085987808
10773,3.239266597616132
10774,5.400766869864959
10775,3.8578164621813973
10776,6.269744512230625
10777,1.794364628911691
10778,6.331862910090199
10779,5.273274058474236
10780,4.622213274316694
10781,5.3192038923211875
10782,5.463744476022609
10783,3.816758629588953
10784,6.124110688803968
10785,6.006226003531595
10786,4.175359874906645
10787,5.983306034360798
10788,5.5790161048216405
10789,5.7940069757533195
10790,2.7862173510890758
10791,3.7828794191936197
10792,5.949529771603027
10793,6.676645481440602
10794,4.863671795138546
10795,5.957873395309679
10796,4.186058444843196
10797,5.672481100430253
10798,5.919850299014341
10799,5.937720617217777
10800,2.461235044414457
10801,5.963828233473394
10802,5.232317862978534
10803,4.775906014927093
10804,5.541693412356315
10805,5.107338236773196
10806,5.732051160162575
10807,5.9792628319247525
10808,3.7040053991508524
10809,2.734688211856381
10810,5.357899991364791
10811,4.226954659237791
10812,3.054853457464328
10813,6.292845082845385
10814,6.078632077394022
10815,2.5089967032510763
10816,4.56272816203112
10817,4.193821956105155
10818,4.185534827457553
10819,5.60100020999131
10820,5.715292929893737
10821,2.191327005585465
10822,2.649353719092131
10823,5.64094080061849
10824,5.509687378162316
10825,5.720955039239825
10826,4.133361290062155
10827,4.766934273318787
10828,2.5413849875542813
10829,6.212942516677395
10830,5.842177972342042
10831,5.17212876554052
10832,5.70531333134859
10833,5.513376657350113
10834,5.081764181142812
10835,5.490382844690152
10836,4.685410703173793
10837,4.242280304536655
10838,5.215460475651972
10839,1.9212581889223834
10840,5.870370772961034
10841,5.1668815876734655
10842,5.876652231724379
10843,4.246797480822447
10844,3.0335847087711225
10845,4.514045824370523
10846,5.469624567224879
10847,5.595117576280363
10848,4.1403345221269285
10849,5.943818109335351
10850,5.500261291907329
10851,2.7084370538877445
10852,4.984785015500214
10853,4.498622688245902
10854,5.537236789861297
10855,2.5433069872113556
10856,4.5772332803138855
10857,5.998113616052557
10858,5.626073323050909
10859,4.918901470998595
10860,5.735714819316213
10861,5.444423740929477
10862,4.79642207900944
10863,4.430882260802017
10864,6.223063016369598
10865,5.461414768502107
10866,4.847388727523001
10867,1.771051211881987
10868,5.073248228618455
10869,5.214533421456916
10870,5.837414393653233
10871,5.726035263271475
10872,3.566605303578736
10873,4.434939123993038
10874,5.518497804786313
10875,5.760645339954043
10876,6.295902620984898
10877,5.381041103473787
10878,5.927456945414273
10879,5.677992513672158
10880,4.762143269835412
10881,6.479923785149478
10882,4.625427750931043
10883,4.514093673288869
10884,2.645405767649306
10885,5.152458337280559
10886,3.936903770299629
10887,3.789879726028276
10888,5.1193953388239235
10889,5.496574359938646
10890,4.900381206553363
10891,3.5400466498682213
10892,5.1319570951823446
10893,2.7506625076839772
10894,5.188078744939117
10895,5.290903758596598
10896,2.4990194712202904
10897,5.57808169876717
10898,5.9208648685566265
10899,2.6305967737385294
10900,3.598893797102495
10901,5.806338166535511
10902,3.976026039104448
10903,3.57140626490855
10904,5.278773375153815
10905,4.895823552794016
10906,3.174348210919756
10907,4.382534912915697
10908,6.104290583520482
10909,3.0870241819849764
10910,6.116347080751431
10911,5.46735944885921
10912,5.696708614200614
10913,4.437108029115607
10914,4.818594340709644
10915,3.0029256005239
10916,4.595646290858145
10917,5.882467677208222
10918,6.10272627685376
10919,4.84009574610999
10920,5.560467837369649
10921,4.782544982039969
10922,2.476621985837851
10923,2.446585527608374
10924,4.782027690690225
10925,5.988139557696086
10926,5.50260750717967
10927,4.400969027690269
10928,2.5123096331595702
10929,4.453977903542479
10930,5.428963217093714
10931,3.1327048512234508
10932,5.741489693783422
10933,6.061531505899208
10934,5.479646124960935
10935,5.668944084951942
10936,2.7762763023774384
10937,5.588050275676036
10938,3.990873013155816
10939,5.212681565351492
10940,5.312981403824183
10941,3.8662104098678305
10942,5.668982037809392
10943,5.147999253497235
10944,3.377335295014767
10945,6.179932303945327
10946,5.961202772830664
10947,5.168349190618832
10948,4.147935398353997
10949,2.7592404892834446
10950,2.925308565274323
10951,5.404505497075461
10952,5.182715084870325
10953,2.709022887806531
10954,5.838135312233254
10955,4.383043206541143
10956,5.42500522276786
10957,5.966705082979718
10958,5.525240556780823
10959,4.752465980562386
10960,3.0638594638397456
10961,5.076403892206359
10962,3.134829840646756
10963,4.422459406196323
10964,5.4663913787215845
10965,4.9937564590244135
10966,3.7817984405732554
10967,5.453459721281657
10968,5.438122902165705
10969,2.8423858527164034
10970,3.746705428895821
10971,5.762021246499521
10972,2.425151606344824
10973,4.798633808371858
10974,3.519972993815037
10975,2.672443563010416
10976,3.5607601209580184
10977,5.6370891211085015
10978,5.358131256803055
10979,3.9387555485161623
10980,5.883220275982926
10981,5.242465929306868
10982,5.617984207687777
10983,1.5868718204065713
10984,5.516986545475544
10985,3.2573481830296362
10986,5.683704551538823
10987,5.033667637334771
10988,5.427450836635667
10989,3.8636954210651138
10990,2.233206797475958
10991,3.7688305259268486
10992,5.501526663860942
10993,3.6961991764876228
10994,4.483283253371577
10995,2.981248880364337
10996,6.260193252422527
10997,3.9007814151302687
10998,3.551007504939284
10999,3.2717135003619746
11000,5.796822830440704
11001,5.827502272149749
11002,2.54510116138335
11003,5.700612386086527
11004,4.787002641290134
11005,4.590373234019185
11006,4.39098289843214
11007,5.748234520849164
11008,5.3586159817223535
11009,4.709343346373186
11010,5.637529083415922
11011,5.677881129361605
11012,5.998049853194759
11013,5.755066260455915
11014,4.503201033770642
11015,4.741968231516082
11016,5.8352284539684005
11017,4.074981630795479
11018,4.341579189290998
11019,3.23546973039659
11020,5.586745690382238
11021,4.394714052883502
11022,6.088585903678368
11023,5.391021261807536
11024,5.259106455546942
11025,4.120091131774143
11026,1.152100276627301
11027,3.5489695235025582
11028,5.428306734425052
11029,2.268581350767246
11030,2.6837641131383108
11031,5.717135390959323
11032,2.8378845282038236
11033,5.120057246867413
11034,3.465565175343721
11035,4.962363215368968
11036,6.2012012845708995
11037,6.1573021481552
11038,5.453989398160924
11039,5.9310620160306255
11040,6.390275015638189
11041,5.292393836938244
11042,2.6010453900966866
11043,3.5193258784612724
11044,3.584743579827185
11045,5.651291958094572
11046,2.3636306793316173
11047,2.554071936377691
11048,4.746829059529241
11049,5.597371835250416
11050,3.3954967648516585
11051,5.700908130844204
11052,3.5432123759146417
11053,5.744938717668889
11054,5.487549595219306
11055,5.0306660951412265
11056,4.751033488638827
11057,5.195962650260641
11058,5.930147069289681
11059,5.725265216889056
11060,3.2303005361067125
11061,5.481026454946946
11062,5.167027340219977
11063,5.716292333003037
11064,4.04874772267019
11065,5.88085655412355
11066,4.627460099992691
11067,3.242074970511474
11068,3.8437717859588068
11069,5.120712429234203
11070,5.064465026349151
11071,5.127585312179348
11072,2.768931918889506
11073,5.114766712899843
11074,5.165792087780275
11075,3.1408039457695103
11076,3.644315643207037
11077,3.193572005924148
11078,3.7968777596515966
11079,5.285337088942818
11080,3.6751342659887576
11081,4.91973355179868
11082,5.422928335380465
11083,6.164688695638865
11084,5.592561087445627
11085,5.887939171749916
11086,2.628391103094748
11087,5.747798777540874
11088,2.0867914494644464
11089,5.646651491151772
11090,5.93222568834176
11091,3.4924636943337544
11092,3.211121611588879
11093,5.589957064846791
11094,3.6847627817414597
11095,3.4828616962819856
11096,5.795244660850812
11097,2.882013592121038
11098,5.1513945623203865
11099,5.979118972270132
11100,5.704323270706542
11101,4.680196404793282
11102,5.7054622987850925
11103,4.649550909630594
11104,5.9754319223511265
11105,5.244075823983212
11106,4.725507532766929
11107,3.7313253318150332
11108,5.383955833491699
11109,5.756588115277324
11110,6.007839361014242
11111,2.8501776991543966
11112,4.496477568498654
11113,4.988381535633974
11114,2.3409651010444628
11115,4.976419453591557
11116,4.485912050893733
11117,5.760317131410695
11118,5.753873091829957
11119,5.9503004610551296
11120,5.520563370286544
11121,5.710704702252742
11122,5.959878871331531
11123,4.081080183322478
11124,5.451681349927088
11125,5.247077718885897
11126,2.9643581928932887
11127,5.36915964760391
11128,6.152180847486976
11129,5.367264950941345
11130,4.858982493111182
11131,2.869167989869969
11132,2.4325612173989395
11133,5.5963932037908695
11134,5.847373162038735
11135,5.882205108291387
11136,4.552455759587753
11137,5.915582110781769
11138,5.6841670043251105
11139,5.930854498488041
11140,4.667610907235785
11141,5.784397945903262
11142,6.044462961531331
11143,5.782729712285438
11144,2.417414996331815
11145,5.269876733347254
11146,5.814218338714926
11147,5.744344009351148
11148,3.2955165856583992
11149,4.513122621756208
11150,5.811323262141829
11151,6.313218550974267
11152,2.252987251438918
11153,5.22495031426726
11154,4.116375196490285
11155,5.670880802932266
11156,3.3143772524767776
11157,4.173676303511144
11158,3.966448144951038
11159,5.611205736964269
11160,3.35968609353213
11161,5.648670609239444
11162,6.105196077828445
11163,5.851380357572664
11164,6.074932999849879
11165,3.0853593789782994
11166,4.0339933017943075
11167,4.405207729141726
11168,4.954308390923855
11169,5.454920270286844
11170,3.6153236490493574
11171,5.66442270256058
11172,4.828237974444109
11173,4.590721288684493
11174,5.831437489616204
11175,5.323350248789844
11176,5.749610669368356
11177,4.755631464600364
11178,0.01803945251566455
11179,4.364162236074464
11180,5.908196859614574
11181,5.719676959038451
11182,5.022942860008951
11183,4.9937269416407855
11184,5.843478483607899
11185,5.203633417611952
11186,5.8659246202542965
11187,4.566243077097137
11188,5.405199650453107
11189,3.510110043586201
11190,4.31538626423596
11191,4.754351275190893
11192,5.105734606268892
11193,5.847944399249301
11194,4.2075692273666165
11195,3.468408372955681
11196,6.102548594395856
11197,4.339725569240475
11198,3.4447331768574414
11199,4.3708703343311175
11200,5.081084274880831
11201,3.537605257796574
11202,3.4782849730218763
11203,2.85620025505942
11204,3.2385239555785272
11205,5.8377659135034605
11206,4.132956372702762
11207,5.286502127140447
11208,5.527449370408249
11209,5.712241059174878
11210,5.7148567998123925
11211,5.136853296830306
11212,0.44251808100641854
11213,2.4515430245172465
11214,3.4552091012703
11215,5.948907364520083
11216,5.329900835320175
11217,5.467904775799601
11218,5.518118111434458
11219,2.5218817169267296
11220,3.4755018729034517
11221,3.7145235393597105
11222,5.828041970273802
11223,3.1593189536688357
11224,2.9064165982527563
11225,6.451995234235369
11226,5.903491991108001
11227,4.526683394916148
11228,5.430679339097166
11229,2.728221445774136
11230,5.4193400522889235
11231,5.944381871714209
11232,2.6509512019767367
11233,4.463691085776394
11234,3.4609620844615847
11235,2.9670410867448176
11236,5.706509043566401
11237,5.502815846732671
11238,2.4157988995328608
11239,5.416811844877041
11240,5.705135245849461
11241,5.208949674199701
11242,4.900080617980758
11243,5.312920405732824
11244,5.896445877624591
11245,2.9546868855393313
11246,4.917355326506158
11247,2.7453041526487354
11248,5.417724996306166
11249,2.522743056811968
11250,5.419196497814499
11251,5.020362618823178
11252,5.425461055418881
11253,5.7079730850237524
11254,5.6411316778768255
11255,5.85549208776371
11256,6.047145257677048
11257,5.836774515530595
11258,3.5413437256107985
11259,5.5656257711054336
11260,3.1337339851086212
11261,5.399852496333764
11262,5.462740306195678
11263,4.305810962032596
11264,4.395227060846358
11265,5.999254880680236
11266,5.266856637285973
11267,3.4638619486602287
11268,0.5788811012424316
11269,4.578299072208742
11270,4.931964722938695
11271,6.017791012476768
11272,1.6615053400378774
11273,2.408910745233997
11274,3.4232232082837624
11275,6.069166273352599
11276,3.703781349548539
11277,2.444367968339479
11278,2.9846015140546385
11279,5.757353902002792
11280,4.006286231305503
11281,5.914540367402519
11282,5.85749436953779
11283,4.44354107090543
11284,4.752746352927995
11285,6.1125508467593095
11286,5.737433619974166
11287,5.370455815993612
11288,6.064407872198663
11289,3.338337196429671
11290,6.5591243433085555
11291,4.093252756117921
11292,3.7311628571990663
11293,5.175869808559779
11294,5.28532007735808
11295,5.794059168910819
11296,5.37600883756534
11297,4.122135957492564
11298,5.377671175316795
11299,3.4194973925164507
11300,2.511778586044057
11301,3.9144115236916623
11302,6.024242327323006
11303,5.084110630315437
11304,4.896418149192474
11305,4.9916602302767865
11306,5.748952961951388
11307,5.924674918796742
11308,5.788880171590457
11309,2.905336228364815
11310,5.69163584216003
11311,4.79999385755002
11312,2.8566134162508567
11313,5.214721465114176
11314,5.650649198208814
11315,5.812827139521959
11316,2.3513134979712356
11317,5.80914945640822
11318,5.336237429769381
11319,3.301613270871548
11320,6.085580321217446
11321,5.840976061757893
11322,5.747561513708483
11323,2.9191774332637177
11324,2.1552900822409793
11325,4.261499675373102
11326,5.571976608364282
11327,4.365709377036448
11328,4.40448296575628
11329,2.330587148963345
11330,5.868460336124118
11331,5.759394223340114
11332,5.5932454965737115
11333,5.689902449001475
11334,5.616430721222297
11335,4.415005650243023
11336,4.218122609081974
11337,3.497383476007771
11338,3.116694378345841
11339,5.758855703171436
11340,5.136869679373424
11341,5.96732122619025
11342,6.002000225946692
11343,4.424164854276802
11344,5.96795172291076
11345,5.971404124261925
11346,5.803119771657977
11347,5.526146485731151
11348,5.329474047208908
11349,4.918536428946515
11350,5.870122190438201
11351,4.516965429449323
11352,3.673360947505803
11353,2.3830939893223246
11354,2.719353742547149
11355,2.9883763477382845
11356,4.861756034377216
11357,3.9397139320423915
11358,5.228554665857992
11359,5.710143688291882
11360,3.0846654879183424
11361,5.769082239772157
11362,4.593408615272408
11363,5.863467200671218
11364,2.750124400694089
11365,2.0971573057190356
11366,6.235804018636347
11367,2.0882808304110836
11368,2.5128990049179367
11369,5.889962381088756
11370,1.9775505242179947
11371,2.1984714281429327
11372,5.792760697870708
11373,3.5743968628125495
11374,5.834348592601391
11375,3.063672067009365
11376,5.685175987461738
11377,5.869196298558604
11378,4.800054814916642
11379,4.207223597962068
11380,4.37779970562847
11381,4.019866574570129
11382,3.0622249423004075
11383,3.9882924078588524
11384,3.2797604661407664
11385,5.397141807227579
11386,5.701049790697652
11387,4.5025876771073055
11388,5.714840100608334
11389,5.41530206539357
11390,3.5010227440356023
11391,3.271341420866224
11392,3.4959553548486646
11393,5.640200433578157
11394,5.835866333634037
11395,5.799019214003067
11396,4.111228263880428
11397,5.526069837375426
11398,5.275924513965004
11399,5.919988811363048
11400,5.586414354222852
11401,4.252911498773263
11402,4.496532501243558
11403,5.7106031022105155
11404,6.320705668328208
11405,3.204316883470871
11406,5.020730824386842
11407,5.731789378145835
11408,4.6000595430006666
11409,3.8222473842288367
11410,3.4985907098525164
11411,2.3208692293844426
11412,5.266550012269165
11413,3.759591292757309
11414,6.052702155311411
11415,5.8939543366874165
11416,5.433199109600873
11417,5.789953092533141
11418,6.099416133410118
11419,4.854313297855867
11420,5.950201977701306
11421,6.133541081845553
11422,4.903730645550313
11423,5.550025315649747
11424,1.1236043763943853
11425,3.7382835765634925
11426,5.714600558021766
11427,5.883148258118086
11428,2.293885626042273
11429,5.230663121922863
11430,5.633619183674148
11431,3.128158396691917
11432,5.965164706239173
11433,3.9547628605791325
11434,3.175368149379587
11435,5.1819381949247285
11436,3.043900113588926
11437,5.315593081851502
11438,4.756655869474612
11439,5.390344867802483
11440,5.161252828132723
11441,3.177201070049729
11442,3.366037485983148
11443,2.3224913245992354
11444,3.6297942741032743
11445,4.275489878724326
11446,5.244385056678935
11447,4.277936179444234
11448,5.421727848941063
11449,4.972482215100039
11450,4.959307532622417
11451,4.730959348625544
11452,4.083513135571767
11453,3.935304318015453
11454,4.831463289644705
11455,5.692169689639708
11456,2.582142521402209
11457,4.151537600004162
11458,3.7569065118265126
11459,2.9024168684419696
11460,4.892692159487857
11461,2.377479159477307
11462,5.62785489605214
11463,4.9527356609939845
11464,5.430262047175732
11465,5.6985586050740995
11466,5.5463922469212745
11467,5.42401790478198
11468,5.10866205372255
11469,6.140572339708329
11470,6.433900914530035
11471,4.2414847238807365
11472,4.545393014024463
11473,5.381038021870787
11474,5.721119014311845
11475,5.150597012777941
11476,4.898632423768339
11477,3.403710014206865
11478,4.831179851884369
11479,4.866417444104662
11480,6.352056908412289
11481,5.670837407286145
11482,4.224392972278492
11483,5.439079672328442
11484,2.942744549072484
11485,2.4042471599874173
11486,5.210784262557013
11487,5.592497881560102
11488,6.084785595075367
11489,3.309960575282721
11490,4.747214038488326
11491,5.293159829450771
11492,3.2136735372030554
11493,4.2723949291024805
11494,5.615295498043778
11495,6.195531182687959
11496,3.9654235402956792
11497,6.207473963070909
11498,5.261817435917775
11499,2.231348681935032
11500,5.0336500093088175
11501,4.880892620028913
11502,4.7119851945990385
11503,5.170360647677217
11504,5.837911458687176
11505,3.2554868726683917
11506,5.751268804259413
11507,6.004419100534094
11508,6.059598515955928
11509,5.329607379305057
11510,6.1656348757037085
11511,5.152042138093628
11512,2.0622269362859305
11513,2.630006219082087
11514,5.714859605439323
11515,5.714455954401541
11516,2.944535354712266
11517,2.9928577918890604
11518,4.335205571467135
11519,6.01301175818496
11520,5.949515137166238
11521,2.25000676914079
11522,5.613416647009131
11523,5.361386426227672
11524,4.595407944722169
11525,5.724945272406303
11526,4.838594492130276
11527,6.094804870479251
11528,5.8572283184531635
11529,5.747496608537028
11530,4.413086030195301
11531,4.546001982150669
11532,4.133767795903098
11533,4.636503315119316
11534,5.947045766788885
11535,2.2202071555341667
11536,5.438479777435494
11537,5.102932871148579
11538,5.54586171467973
11539,5.40113053474976
11540,3.8285022021791324
11541,4.049981045346989
11542,4.161777546592036
11543,5.453755996440358
11544,4.066187486460692
11545,5.736761853103296
11546,5.610263041211744
11547,5.557927005295323
11548,5.713611939610103
11549,3.5883952715309366
11550,5.6184647636174185
11551,2.5596247518397917
11552,6.193271903283579
11553,5.7218751331018325
11554,5.206160649153832
11555,4.544002848289279
11556,5.870741768774572
11557,5.271643575795899
11558,5.384887271563834
11559,6.110270848906058
11560,5.734988199800754
11561,6.199169646128204
11562,5.319562466050306
11563,5.723736234914014
11564,5.07373774040581
11565,4.807941774868996
11566,6.038270230225086
11567,5.3204084651604635
11568,5.702643894304641
11569,5.433558505744502
11570,5.515578127410449
11571,4.9397297491173155
11572,2.6904388372088737
11573,5.660727836284271
11574,4.646242628746271
11575,2.7402171544195593
11576,2.9796866704907337
11577,5.234545469466852
11578,5.060233749523799
11579,3.9425155630003377
11580,3.4918086365910175
11581,3.0661616246322225
11582,4.471870966889154
11583,4.005615678898125
11584,5.417091869800742
11585,2.120179171794572
11586,5.40401392249777
11587,4.647627408750139
11588,3.163320469898129
11589,5.826200247394756
11590,5.390883157327468
11591,6.008556859232826
11592,5.584616481397106
11593,5.191014205740863
11594,6.203513443686151
11595,5.265894906038868
11596,4.72463832888981
11597,5.600838363364712
11598,6.012576645504753
11599,3.1394034538872555
11600,3.257468176568842
11601,4.5511522416902785
11602,2.961204004965299
11603,3.4489347963462027
11604,2.44763984545556
11605,4.155403871839901
11606,5.004880806104603
11607,5.961955624571834
11608,5.91356816660505
11609,2.8216079096092956
11610,4.942610826640341
11611,5.485936299556808
11612,5.45913910787059
11613,5.413804315160701
11614,4.706733672891425
11615,5.8582445568985815
11616,2.931712403724295
11617,5.2093216070736625
11618,2.928001387595466
11619,5.879364996750731
11620,5.563862902006681
11621,6.167460711134999
11622,5.80025294179859
11623,5.619642538055576
11624,6.07052888210643
11625,3.7382735486147722
11626,5.33487273486255
11627,3.2536383350116362
11628,4.7892555678544175
11629,5.81115092541514
11630,4.04473491440091
11631,3.729837876796583
11632,2.550577916447648
11633,5.834822294910516
11634,5.738349240938085
11635,4.163242866907493
11636,5.553894997137265
11637,5.998560062648339
11638,4.808956718757864
11639,4.093217012322408
11640,3.117013373582343
11641,4.004436645651312
11642,5.752023531935027
11643,3.5525460113181047
11644,3.8892131556761202
11645,3.6545837485199018
11646,6.4456535425121535
11647,4.0794341900872
11648,5.100748500264101
11649,5.6834875932836235
11650,6.198483913595576
